headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.originInfopublisher|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@type|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modstypeOfResource
2018-11-28T19:02:36Z|mugwump_2249|mugwump|text|dct|mugwump_vol8-iss5|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2249|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2249/datastream/TN/view|preview|1943- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1928-01|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2286|mugwump|text|dct|mugwump_vol8-iss4|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2286|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2286/datastream/TN/view|preview|1942- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1927-12|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2327|mugwump|text|dct|mugwump_vol8-iss3|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2327|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2327/datastream/TN/view|preview|1941- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1927-11|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2372|mugwump|text|dct|mugwump_vol8-iss2|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2372|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2372/datastream/TN/view|preview|1940- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1927-11|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2413|mugwump|text|dct|mugwump_vol8-iss1|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2413|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2413/datastream/TN/view|preview|1939- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1927-10|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2454|mugwump|text|dct|mugwump_vol9-iss8|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2454|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2454/datastream/TN/view|preview|1955- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-06|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2515|mugwump|text|dct|mugwump_vol9-iss7|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2515|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2515/datastream/TN/view|preview|1954- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-04|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2556|mugwump|text|dct|mugwump_vol9-iss6|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2556|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2556/datastream/TN/view|preview|1953- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-04|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2597|mugwump|text|dct|mugwump_vol9-iss5|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2597|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2597/datastream/TN/view|preview|1952- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-02|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_260|mugwump|text|dct|mugwump_vol1-iss1|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A260|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A260/datastream/TN/view|preview|1921- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1920-11|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Public domain|text
2018-11-28T19:02:36Z|mugwump_2638|mugwump|text|dct|mugwump_vol9-iss4|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2638|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2638/datastream/TN/view|preview|1951- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-01|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2679|mugwump|text|dct|mugwump_vol9-iss3|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2679|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2679/datastream/TN/view|preview|1950- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|    |    |The University of Tennessee Libraries, Knoxville|The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2732|mugwump|text|dct|mugwump_vol9-iss2|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2732|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2732/datastream/TN/view|preview|1949- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1928-11|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2785|mugwump|text|dct|mugwump_vol9-iss1|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2785|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2785/datastream/TN/view|preview|1948- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1928-10|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2838|mugwump|text|dct|mugwump_vol10-iss8|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2838|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2838/datastream/TN/view|preview|1963- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-05|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2879|mugwump|text|dct|mugwump_vol10-iss7|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2879|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2879/datastream/TN/view|preview|1962- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-04|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2918|mugwump|text|dct|mugwump_vol10-iss6|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2918|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2918/datastream/TN/view|preview|1961- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-03|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_2959|mugwump|text|dct|mugwump_vol10-iss5|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2959|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A2959/datastream/TN/view|preview|1960- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-02|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_297|mugwump|text|dct|mugwump_vol2-iss5|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A297|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A297/datastream/TN/view|preview|1932- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1922-02|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Public domain|text
2018-11-28T19:02:36Z|mugwump_3000|mugwump|text|dct|mugwump_vol10-iss4|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3000|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3000/datastream/TN/view|preview|1959- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-01|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3041|mugwump|text|dct|mugwump_vol10-iss3|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3041|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3041/datastream/TN/view|preview|1958- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-12|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3086|mugwump|text|dct|mugwump_vol10-iss2|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3086|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3086/datastream/TN/view|preview|1957- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-11|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3139|mugwump|text|dct|mugwump_vol10-iss1|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3139|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3139/datastream/TN/view|preview|1956- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1929-10|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3192|mugwump|text|dct|mugwump_vol11-iss1|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3192|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3192/datastream/TN/view|preview|1964- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-10|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3245|mugwump|text|dct|mugwump_vol11-iss2|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3245|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3245/datastream/TN/view|preview|1965- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-11|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3298|mugwump|text|dct|mugwump_vol11-iss8|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3298|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3298/datastream/TN/view|preview|1971- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1931-05|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3343|mugwump|text|dct|mugwump_vol11-iss7|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3343|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3343/datastream/TN/view|preview|1970- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1931-04|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_334|mugwump|text|dct|mugwump_vol2-iss4|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A334|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A334/datastream/TN/view|preview|1933- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1922-01|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Public domain|text
2018-11-28T19:02:36Z|mugwump_3380|mugwump|text|dct|mugwump_vol11-iss6|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3380|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3380/datastream/TN/view|preview|1969- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1931-03|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3417|mugwump|text|dct|mugwump_vol11-iss5|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3417|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3417/datastream/TN/view|preview|1968- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1931-02|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3454|mugwump|text|dct|mugwump_vol11-iss4|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3454|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3454/datastream/TN/view|preview|1967- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1931-01|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3491|mugwump|text|dct|mugwump_vol11-iss3|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3491|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3491/datastream/TN/view|preview|1966- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1930-12|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3532|mugwump|text|dct|mugwump_vol12-iss8|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3532|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3532/datastream/TN/view|preview|1979- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1932-05|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
2018-11-28T19:02:36Z|mugwump_3581|mugwump|text|dct|mugwump_vol12-iss7|local|Eng|text|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3581|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/mugwump%3A3581/datastream/TN/view|preview|1978- C. G. Maynatt and others.|University of Tennessee (Knoxville campus)|Publications by students|The University of Tennessee Libraries, Knoxville|1932-04|    |The University of Tennessee Libraries, Special Collections, Knoxville|original|American wit and humor -- Periodicals.|Mugwump|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|text
